"filename", "language", "JSON", "PHP", "CSS", "JavaScript", "XML", "Markdown", "TypeScript", "comment", "blank", "total"
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\lb.svg", "XML", 0, 0, 0, 0, 15, 0, 0, 0, 1, 16
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\lc.svg", "XML", 0, 0, 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\li.svg", "XML", 0, 0, 0, 0, 43, 0, 0, 0, 1, 44
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\lk.svg", "XML", 0, 0, 0, 0, 22, 0, 0, 0, 1, 23
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\lr.svg", "XML", 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\ls.svg", "XML", 0, 0, 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\lt.svg", "XML", 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\lu.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\lv.svg", "XML", 0, 0, 0, 0, 6, 0, 0, 0, 1, 7
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\ly.svg", "XML", 0, 0, 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\ma.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\mc.svg", "XML", 0, 0, 0, 0, 6, 0, 0, 0, 1, 7
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\md.svg", "XML", 0, 0, 0, 0, 71, 0, 0, 0, 1, 72
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\me.svg", "XML", 0, 0, 0, 0, 118, 0, 0, 0, 1, 119
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\mf.svg", "XML", 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\mg.svg", "XML", 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\mh.svg", "XML", 0, 0, 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\mk.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\ml.svg", "XML", 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\mm.svg", "XML", 0, 0, 0, 0, 16, 0, 0, 0, 1, 17
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\mn.svg", "XML", 0, 0, 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\mo.svg", "XML", 0, 0, 0, 0, 9, 0, 0, 0, 1, 10
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\mp.svg", "XML", 0, 0, 0, 0, 86, 0, 0, 0, 1, 87
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\mq.svg", "XML", 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\mr.svg", "XML", 0, 0, 0, 0, 6, 0, 0, 0, 1, 7
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\ms.svg", "XML", 0, 0, 0, 0, 70, 0, 0, 0, 1, 71
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\mt.svg", "XML", 0, 0, 0, 0, 50, 0, 0, 0, 1, 51
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\mu.svg", "XML", 0, 0, 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\mv.svg", "XML", 0, 0, 0, 0, 6, 0, 0, 0, 1, 7
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\mw.svg", "XML", 0, 0, 0, 0, 15, 0, 0, 0, 1, 16
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\mx.svg", "XML", 0, 0, 0, 0, 378, 0, 0, 0, 1, 379
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\my.svg", "XML", 0, 0, 0, 0, 15, 0, 0, 0, 1, 16
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\mz.svg", "XML", 0, 0, 0, 0, 21, 0, 0, 0, 1, 22
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\na.svg", "XML", 0, 0, 0, 0, 16, 0, 0, 0, 1, 17
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\nc.svg", "XML", 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\ne.svg", "XML", 0, 0, 0, 0, 6, 0, 0, 0, 1, 7
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\nf.svg", "XML", 0, 0, 0, 0, 11, 0, 0, 0, 1, 12
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\ng.svg", "XML", 0, 0, 0, 0, 6, 0, 0, 0, 1, 7
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\ni.svg", "XML", 0, 0, 0, 0, 129, 0, 0, 0, 1, 130
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\nl.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\no.svg", "XML", 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\np.svg", "XML", 0, 0, 0, 0, 19, 0, 0, 0, 1, 20
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\nr.svg", "XML", 0, 0, 0, 0, 12, 0, 0, 0, 1, 13
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\nu.svg", "XML", 0, 0, 0, 0, 26, 0, 0, 0, 1, 27
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\nz.svg", "XML", 0, 0, 0, 0, 41, 0, 0, 0, 1, 42
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\om.svg", "XML", 0, 0, 0, 0, 115, 0, 0, 0, 1, 116
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\pa.svg", "XML", 0, 0, 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\pe.svg", "XML", 0, 0, 0, 0, 244, 0, 0, 0, 1, 245
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\pf.svg", "XML", 0, 0, 0, 0, 18, 0, 0, 0, 1, 19
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\pg.svg", "XML", 0, 0, 0, 0, 16, 0, 0, 0, 1, 17
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\ph.svg", "XML", 0, 0, 0, 0, 9, 0, 0, 0, 1, 10
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\pk.svg", "XML", 0, 0, 0, 0, 15, 0, 0, 0, 1, 16
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\pl.svg", "XML", 0, 0, 0, 0, 6, 0, 0, 0, 1, 7
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\pm.svg", "XML", 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\pn.svg", "XML", 0, 0, 0, 0, 67, 0, 0, 0, 1, 68
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\pr.svg", "XML", 0, 0, 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\ps.svg", "XML", 0, 0, 0, 0, 15, 0, 0, 0, 1, 16
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\pt.svg", "XML", 0, 0, 0, 0, 57, 0, 0, 0, 1, 58
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\pw.svg", "XML", 0, 0, 0, 0, 11, 0, 0, 0, 1, 12
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\py.svg", "XML", 0, 0, 0, 0, 156, 0, 0, 0, 1, 157
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\qa.svg", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\re.svg", "XML", 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\ro.svg", "XML", 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\rs.svg", "XML", 0, 0, 0, 0, 296, 0, 0, 0, 1, 297
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\ru.svg", "XML", 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\rw.svg", "XML", 0, 0, 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\sa.svg", "XML", 0, 0, 0, 0, 26, 0, 0, 0, 1, 27
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\sb.svg", "XML", 0, 0, 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\sc.svg", "XML", 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\sd.svg", "XML", 0, 0, 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\se.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\sg.svg", "XML", 0, 0, 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\sh.svg", "XML", 0, 0, 0, 0, 81, 0, 0, 0, 1, 82
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\si.svg", "XML", 0, 0, 0, 0, 18, 0, 0, 0, 1, 19
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\sj.svg", "XML", 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\sk.svg", "XML", 0, 0, 0, 0, 9, 0, 0, 0, 1, 10
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\sl.svg", "XML", 0, 0, 0, 0, 12, 0, 0, 0, 1, 13
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\sm.svg", "XML", 0, 0, 0, 0, 89, 0, 0, 0, 1, 90
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\sn.svg", "XML", 0, 0, 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\so.svg", "XML", 0, 0, 0, 0, 11, 0, 0, 0, 1, 12
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\sr.svg", "XML", 0, 0, 0, 0, 6, 0, 0, 0, 1, 7
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\ss.svg", "XML", 0, 0, 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\st.svg", "XML", 0, 0, 0, 0, 16, 0, 0, 0, 1, 17
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\sv.svg", "XML", 0, 0, 0, 0, 596, 0, 0, 0, 1, 597
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\sx.svg", "XML", 0, 0, 0, 0, 56, 0, 0, 0, 1, 57
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\sy.svg", "XML", 0, 0, 0, 0, 6, 0, 0, 0, 1, 7
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\sz.svg", "XML", 0, 0, 0, 0, 45, 0, 0, 0, 1, 46
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\tc.svg", "XML", 0, 0, 0, 0, 74, 0, 0, 0, 1, 75
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\td.svg", "XML", 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\tf.svg", "XML", 0, 0, 0, 0, 15, 0, 0, 0, 1, 16
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\tg.svg", "XML", 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\th.svg", "XML", 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\tj.svg", "XML", 0, 0, 0, 0, 26, 0, 0, 0, 1, 27
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\tk.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\tl.svg", "XML", 0, 0, 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\tm.svg", "XML", 0, 0, 0, 0, 203, 0, 0, 0, 1, 204
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\tn.svg", "XML", 0, 0, 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\to.svg", "XML", 0, 0, 0, 0, 10, 0, 0, 0, 1, 11
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\tr.svg", "XML", 0, 0, 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\tt.svg", "XML", 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\tv.svg", "XML", 0, 0, 0, 0, 16, 0, 0, 0, 1, 17
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\tw.svg", "XML", 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\tz.svg", "XML", 0, 0, 0, 0, 15, 0, 0, 0, 1, 16
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\ua.svg", "XML", 0, 0, 0, 0, 6, 0, 0, 0, 1, 7
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\ug.svg", "XML", 0, 0, 0, 0, 30, 0, 0, 0, 1, 31
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\um.svg", "XML", 0, 0, 0, 0, 15, 0, 0, 0, 1, 16
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\un.svg", "XML", 0, 0, 0, 0, 16, 0, 0, 0, 1, 17
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\us.svg", "XML", 0, 0, 0, 0, 10, 0, 0, 0, 1, 11
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\uy.svg", "XML", 0, 0, 0, 0, 28, 0, 0, 0, 1, 29
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\uz.svg", "XML", 0, 0, 0, 0, 30, 0, 0, 0, 1, 31
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\va.svg", "XML", 0, 0, 0, 0, 479, 0, 0, 0, 1, 480
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\vc.svg", "XML", 0, 0, 0, 0, 8, 0, 0, 0, 1, 9
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\ve.svg", "XML", 0, 0, 0, 0, 26, 0, 0, 0, 1, 27
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\vg.svg", "XML", 0, 0, 0, 0, 128, 0, 0, 0, 1, 129
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\vi.svg", "XML", 0, 0, 0, 0, 28, 0, 0, 0, 1, 29
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\vn.svg", "XML", 0, 0, 0, 0, 11, 0, 0, 0, 1, 12
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\vu.svg", "XML", 0, 0, 0, 0, 18, 0, 0, 0, 1, 19
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\wf.svg", "XML", 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\ws.svg", "XML", 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\xk.svg", "XML", 0, 0, 0, 0, 16, 0, 0, 0, 1, 17
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\ye.svg", "XML", 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\yt.svg", "XML", 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\za.svg", "XML", 0, 0, 0, 0, 17, 0, 0, 0, 1, 18
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\zm.svg", "XML", 0, 0, 0, 0, 27, 0, 0, 0, 1, 28
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\1x1\zw.svg", "XML", 0, 0, 0, 0, 21, 0, 0, 0, 1, 22
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\ad.svg", "XML", 0, 0, 0, 0, 150, 0, 0, 0, 1, 151
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\ae.svg", "XML", 0, 0, 0, 0, 6, 0, 0, 0, 1, 7
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\af.svg", "XML", 0, 0, 0, 0, 81, 0, 0, 0, 1, 82
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\ag.svg", "XML", 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\ai.svg", "XML", 0, 0, 0, 0, 763, 0, 0, 0, 1, 764
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\al.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\am.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\ao.svg", "XML", 0, 0, 0, 0, 13, 0, 0, 0, 1, 14
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\aq.svg", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\mjmac\OneDrive\Desktop\Laravel Final\wavepad-ecom\public\admin\vendors\flag-icon-css\flags\4x3\ar.svg", "XML", 0, 0, 0, 0, 31, 0, 0, 0, 1, 32
